timestamp,height,area_3d,leaf_area_index,leaf_inclination,digital_biomass,leaf_angle,proj_area,light_pen_depth,ndvi_aver,greenness_aver,hue_aver,npci_aver,psri_aver,Genotype
17/06/2021 08:40,520822,36113941,359,148865,18808932,42201,20410264,410704,68653,36536,11037285,11449,3758,gpc017640
17/06/2021 08:40,312866,37504691,373,125131,11733928,53049,221936,206986,72622,37313,11102845,11942,3064,gpc017640
17/06/2021 08:40,349302,38873945,387,129611,13578742,50491,22307535,23042,72415,36422,11212141,10616,2959,y24
17/06/2021 08:40,438964,44475887,443,146626,19523290,42999,261324,34678,70457,34083,11216926,8999,3154,y24
17/06/2021 08:40,455013,30605863,305,143122,13926053,44322,18852471,390091,70707,35397,11064458,11151,3799,yolo wonder
17/06/2021 08:40,452562,39156574,39,141583,17720782,44933,23198973,308341,71102,38543,10898816,1489,3967,yolo wonder
17/06/2021 08:40,308538,48355875,481,128318,14919629,51196,3491109,174453,65917,38015,10466589,20461,699,sweet banana
17/06/2021 08:40,315792,47528113,473,130105,15008986,50228,31407916,227923,67051,36714,10647009,17374,5771,sweet banana
17/06/2021 08:40,38899,62063172,618,150741,24141952,41557,35693348,286939,69176,37084,10972472,13557,4244,y19
17/06/2021 08:40,371254,58045805,578,158286,21549710,39179,33713527,300433,69034,37697,10736781,16069,5143,y19
17/06/2021 08:40,36704,52631898,524,131498,19318020,49504,30643305,26648,63148,34366,10459409,17573,6559,y18
17/06/2021 08:40,319535,46544898,463,150351,14872709,41689,26069178,261558,59333,32184,10130359,19508,8428,y18
17/06/2021 08:40,314656,30617506,305,139436,9633967,45821,18575225,270488,71676,35824,11050002,12112,3859,y12
17/06/2021 08:40,311499,15755738,157,144272,49078915,43878,9121289,283559,73261,32669,11313805,5266,216,y12
18/06/2021 08:06,366371,75069086,747,130774,27503124,49877,48279105,29451,69834,41877,1070463,19687,5425,Tequila
18/06/2021 08:06,376872,59665582,594,132732,22486292,48884,38562719,259632,69262,38773,10907748,14928,433,Tequila
18/06/2021 08:06,513692,44449773,442,12786,22833504,51452,26925066,440807,7401,19623,11429697,3456,13,cgn16951
18/06/2021 08:06,493684,29358641,292,127115,14493890,51876,1859673,416719,75571,20578,1216121,-1573,-322,cgn16951
18/06/2021 08:06,500092,50168812,499,141729,25089042,44875,27572811,429062,77645,3215,11607391,6455,1105,gpc020720
18/06/2021 08:06,480672,62285086,62,173303,29938674,3524,30779395,381011,74975,41622,11179618,13302,277,gpc020720
18/06/2021 08:06,522858,55456867,552,144878,28996048,43647,31982709,434701,69551,38067,11177895,11896,3506,gpc017640
18/06/2021 08:06,358189,45267426,45,123487,16214314,54075,28134189,239041,74939,38529,11471109,8406,1768,gpc017640
18/06/2021 08:06,334651,43906266,437,125344,14693281,5292,26008207,228042,73412,3803,1126917,10414,24,y24
18/06/2021 08:06,494677,50563762,503,142789,25012730,44452,30749029,396245,7317,38448,11217072,1058,27,y24
18/06/2021 08:06,436177,38213824,38,141337,16668005,45033,22921719,284449,71342,37926,1119749,11133,2875,yolo wonder
18/06/2021 08:06,42667,16263244,162,149848,6939035,41861,927574,276747,73246,40932,11196698,13101,2618,yolo wonder
18/06/2021 08:06,419704,54301855,54,140961,22790698,45186,32292787,274573,68003,39655,10665896,18755,566,y19
18/06/2021 08:06,425716,69024359,687,145462,29384754,43429,3787318,379754,67839,39306,10659987,18601,5615,y19
18/06/2021 08:06,368692,58802461,585,132044,21679976,49228,34467578,270814,64011,36717,10412366,19316,6952,y18
18/06/2021 08:06,367491,53358629,531,126977,19608828,51955,32188266,298758,62031,35895,10310513,20513,7937,y18
18/06/2021 08:06,332632,2833526,282,134534,9425216,48013,16719551,28584,72259,36654,11305579,9664,3088,y12
18/06/2021 08:06,295104,16494043,164,142801,4867460,44448,8451596,264697,78603,39251,11705731,5692,501,y12
18/06/2021 08:12,357228,67667938,673,129637,24172900,50477,46619617,252383,69101,40181,10748758,18313,5233,Tequila
18/06/2021 08:12,364311,52518715,523,130608,19133166,49964,35020109,251366,71749,42469,10930695,173,4425,Tequila
18/06/2021 08:12,516695,50080129,498,132835,25876132,48834,26942742,445651,74263,25413,11463888,6419,1777,cgn16951
18/06/2021 08:12,466242,31405363,312,1247,14642505,53313,18326578,402757,77138,20089,11904405,536,32,cgn16951
18/06/2021 08:12,499286,38083098,379,136188,19014376,47245,22481881,439206,75752,30482,11466082,6792,135,gpc020720
18/06/2021 08:12,506785,51229457,51,154931,25962340,40198,30906443,431454,74009,41092,11146535,128,3029,gpc020720
18/06/2021 08:12,486538,43889426,437,150591,21353888,41608,2576517,42066,72216,39857,11117155,12209,3308,gpc017640
18/06/2021 08:12,344206,45041129,448,128587,15503413,51048,27572943,231519,73203,36812,11264439,10128,2367,gpc017640
18/06/2021 08:12,349499,44824262,446,128983,15666019,50831,27635059,242864,73875,39083,11242671,11171,2479,y24
18/06/2021 08:12,451615,43868812,437,135708,19811830,47465,27760012,374752,71313,35467,11378294,8442,2097,y24
18/06/2021 08:12,427517,4333248,431,1345,18525360,48029,29140051,289573,74526,39663,11497364,8184,1645,yolo wonder
18/06/2021 08:12,402625,25763754,256,140254,10373131,45477,16802229,265798,72307,40886,11050866,14798,3494,yolo wonder
18/06/2021 08:12,279953,55595102,553,129275,15563988,50672,39520105,149531,69012,41621,10618213,21355,5888,sweet banana
18/06/2021 08:12,302021,57370066,571,123475,17326978,54083,40067223,151935,67795,40267,10509763,21181,6347,sweet banana
18/06/2021 08:12,356791,62456773,621,139293,22284008,45881,41118402,278871,71614,41643,10865263,17426,442,y19
18/06/2021 08:12,41725,58234242,579,140602,24298210,45334,36907855,368428,69249,39617,10737843,17428,5146,y19
18/06/2021 08:12,36355,53947324,537,128595,19612572,51044,3213933,291668,62431,35461,10354749,19057,7243,y18
18/06/2021 08:12,380674,41046684,408,1378,15625398,46525,2368949,271675,63756,35965,10447179,18386,666,y18
18/06/2021 08:12,357946,3231558,322,139239,11567226,45904,18720152,295532,75219,40118,11288422,10869,2722,y12
18/06/2021 08:12,327003,24510283,244,149514,80149285,41976,13596039,284289,79553,42238,11485404,9405,1419,y12
18/06/2021 08:19,395439,65857289,655,137051,26042522,46856,42708691,265335,70676,41308,10877033,17059,4437,Tequila
18/06/2021 08:19,378626,52872102,526,131131,20018738,49692,35422465,256395,70924,41901,10877042,17341,4507,Tequila
18/06/2021 08:19,48108,33755211,336,129054,16238972,50792,20567859,36986,75176,2302,11416602,4925,116,cgn16951
18/06/2021 08:19,400921,23807637,237,127909,9544985,51425,14527959,327316,75155,17982,11433746,3028,863,cgn16951
18/06/2021 08:19,467244,35876438,357,138533,16763064,46206,21086891,379293,74963,29465,11333755,737,1649,gpc020720
18/06/2021 08:19,4775,35538133,354,159221,16969462,38905,19897223,411747,72176,41138,10889841,16203,4258,gpc020720
18/06/2021 08:19,537603,37099898,369,138206,19945032,46348,22390559,418297,6977,39248,11008771,13072,362,gpc017640
18/06/2021 08:19,322667,38449,383,122817,12406237,54509,22903348,21193,74436,41082,11052826,1486,3121,gpc017640
18/06/2021 08:19,361822,39921023,397,125986,14444296,52535,23302498,237562,7413,39802,11197007,12477,2708,y24
18/06/2021 08:19,45674,44864574,446,139684,20491428,45716,27797973,341458,72948,3868,11206973,11162,261,y24
18/06/2021 08:19,471616,30875215,307,138407,14561256,4626,19635756,398031,7264,38992,11076077,12898,3274,yolo wonder
18/06/2021 08:19,478154,40145152,399,137962,19195578,46454,2417117,314684,72379,41388,10846468,17717,4281,yolo wonder
18/06/2021 08:19,31494,48133215,479,123613,15159095,53995,34898797,16167,66581,40281,10458221,2272,6762,sweet banana
18/06/2021 08:19,326901,47441484,472,124431,15508669,5348,32557236,220266,68272,39802,10598858,20098,5855,sweet banana
18/06/2021 08:19,408243,60218664,599,13732,24583844,46737,38976328,281239,71053,40057,11023421,14761,3665,y19
18/06/2021 08:19,393588,63372492,631,143568,24942638,44148,40854715,304225,71048,40935,10780935,17892,4727,y19
18/06/2021 08:19,385139,53374301,531,13082,20556500,49853,30352391,281337,64302,37212,10469602,19692,6661,y18
18/06/2021 08:19,330876,46679121,464,14969,15444983,41915,2524543,272049,60624,34951,10147517,2141,8535,y18
18/06/2021 08:19,335286,3195001,318,137386,10712380,46707,19655891,283112,74177,40833,10976885,15985,3806,y12
18/06/2021 08:19,326469,15100867,15,142083,4929963,44732,8780624,293523,74514,36316,11260835,8229,223,y12
19/06/2021 08:06,377326,74134703,738,131839,27972964,49331,48068582,302254,69341,40643,10738993,1795,5197,Tequila
19/06/2021 08:06,387761,49809129,496,141319,19314050,4504,30073691,279052,67214,36621,10918281,13202,4327,Tequila
19/06/2021 08:06,534329,44296035,441,127883,23668666,51439,2686858,460463,7385,19241,11536886,3084,1267,cgn16951
19/06/2021 08:06,513547,29533172,294,128029,15166686,51358,18670398,435605,75462,20318,12291977,-2123,-391,cgn16951
19/06/2021 08:06,520981,52961938,527,14414,27592174,43928,2806859,453138,77375,32123,11644536,5815,1128,gpc020720
19/06/2021 08:06,502591,61367719,611,167761,30842860,36589,31004445,395279,74675,40776,11239382,11973,256,gpc020720
19/06/2021 08:06,537233,52514098,523,140839,28212288,45236,31203279,439201,69227,37091,112147,1076,3534,gpc017640
19/06/2021 08:06,370441,46328949,461,122029,17162150,55032,2884824,238313,74619,37864,11486514,7895,1771,gpc017640
19/06/2021 08:06,345214,44986445,448,125028,15529950,53112,27021855,227749,73626,38353,11280231,1037,2378,y24
19/06/2021 08:06,51258,50233422,5,145618,25748632,4337,29344588,417627,72711,38244,11203935,10474,2822,y24
19/06/2021 08:06,455446,35626871,354,141021,16226104,45161,22082,276056,71536,38076,1114751,11667,2984,yolo wonder
19/06/2021 08:06,442729,15830068,158,146792,70084285,42939,9484122,294478,72929,40716,11128543,13596,2977,yolo wonder
19/06/2021 08:06,431225,56861934,566,149013,24520314,42149,31747654,288938,67934,39885,10646545,1924,575,y19
19/06/2021 08:06,442724,58263469,58,149314,25794664,42045,32278738,392387,67556,38882,10638523,18343,5611,y19
19/06/2021 08:06,383507,61401828,611,133527,23548028,48495,35416293,285737,635,36303,10402765,19277,7026,y18
19/06/2021 08:06,378763,53398391,531,128476,20225324,51109,31684896,311645,61887,35684,10299487,20406,7945,y18
19/06/2021 08:06,351301,29436494,293,135182,10341067,47708,17061266,303814,71779,3628,11268945,10039,3141,y12
19/06/2021 08:06,307761,17018012,169,143057,52374865,44347,8873384,275245,78159,39,11622717,7217,821,y12
19/06/2021 08:13,368318,68139188,678,135566,25096880,4753,4485084,27024,68218,39886,10693824,18835,5622,Tequila
19/06/2021 08:13,373423,54097418,538,131994,20201218,49253,34502602,268643,71638,4228,10895497,17523,4625,Tequila
19/06/2021 08:13,537184,52096496,518,133242,27985422,48634,27924619,461634,7423,25043,11544145,5686,1585,cgn16951
19/06/2021 08:13,488617,34061852,339,125359,16643189,52911,1935233,422583,7689,20272,11801939,1045,245,cgn16951
19/06/2021 08:13,50599,39503031,393,136532,19988158,47089,23629328,442937,75512,30551,11430206,6877,1501,gpc020720
19/06/2021 08:13,51275,55396438,551,149101,28404536,42119,34330406,442015,73771,4042,11188513,12088,2878,gpc020720
19/06/2021 08:13,493753,44176512,44,146702,21812304,42971,26047566,427545,71649,38547,11183161,10859,3295,gpc017640
19/06/2021 08:13,35577,46809188,466,126482,16653311,52243,29021711,238525,72904,36228,11302765,9374,2202,gpc017640
19/06/2021 08:13,360203,46262375,46,127547,16663841,51629,29024861,243131,73309,38078,11300471,10138,2272,y24
19/06/2021 08:13,47129,44583938,444,137562,21011954,4663,27857244,39218,70701,35058,11345042,8315,2382,y24
19/06/2021 08:13,4505,44874742,447,134081,20216082,48228,29516162,296793,73584,3857,11484012,7635,1787,yolo wonder
19/06/2021 08:13,418179,26378311,262,138755,11030851,46111,17005154,27322,71498,39909,11055392,14211,3452,yolo wonder
19/06/2021 08:13,292052,56787066,565,131018,16584763,49751,40116812,143403,68611,40462,10641313,20061,5778,sweet banana
19/06/2021 08:13,311239,56003176,557,123579,17430366,54017,38477824,149282,67261,38888,10537494,19624,6037,sweet banana
19/06/2021 08:13,360573,63580375,633,145408,22925350,43448,40094676,291733,69928,38656,10845868,15582,4549,y19
19/06/2021 08:13,434811,55654055,554,14421,24198976,43901,32861434,389638,67057,36805,10837981,14816,4558,y19
19/06/2021 08:13,380881,54035949,538,129441,20581292,50583,31969256,312784,61568,34008,10356901,17904,7091,y18
19/06/2021 08:13,396325,42836805,426,136108,16977278,47282,24158492,280138,63576,34879,10438055,17386,6437,y18
19/06/2021 08:13,377439,3374007,336,139476,12734809,45803,19681961,313566,74077,38022,11371742,9289,2478,y12
19/06/2021 08:13,345372,25287273,252,148299,8733506,424,13919389,300277,77954,39241,11566916,719,1156,y12
19/06/2021 08:19,399694,63349254,63,136642,25320300,4704,40912035,268033,69923,39192,10943967,14792,4038,Tequila
19/06/2021 08:19,391043,53633691,534,131679,20973098,49412,35303277,258725,69644,39099,10937954,14702,4277,Tequila
19/06/2021 08:19,502051,35731348,356,131124,17938960,49696,20492223,388254,74545,21875,11721203,3417,865,cgn16951
19/06/2021 08:19,423761,2440585,243,127525,10342250,51642,14825287,348172,73268,16231,11904762,876,359,cgn16951
19/06/2021 08:19,483925,36073211,359,138102,17456722,46393,20949287,396226,74194,27066,11502721,534,1315,gpc020720
19/06/2021 08:19,486087,37298684,371,152716,18130420,40904,21459398,414688,70763,38352,10921913,13582,4214,gpc020720
19/06/2021 08:19,550859,3771427,375,137111,20775232,4683,22729012,430388,68835,37129,11158926,10019,2796,gpc017640
19/06/2021 08:19,332771,3942648,392,121376,13119999,55475,23260076,219565,73661,3925,11138824,12494,2774,gpc017640
19/06/2021 08:19,373361,41052492,408,124814,15327393,53243,24040166,243282,73534,38109,11293723,10332,2355,y24
19/06/2021 08:19,472885,4534491,451,142258,21442906,44662,2754515,354097,71799,36959,11230945,1008,2669,y24
19/06/2021 08:19,483596,31399736,312,143401,15184797,44213,19111527,420984,71415,37793,11055213,12332,3419,yolo wonder
19/06/2021 08:19,493786,40591277,404,140761,20043390,45268,2317535,334483,7201,40654,10873447,16981,4115,yolo wonder
19/06/2021 08:19,326542,46656781,464,123572,15235421,54021,34021133,166044,66004,39364,10471973,21528,6719,sweet banana
19/06/2021 08:19,337579,4790727,477,124481,16172487,53449,32148004,230264,67842,38926,10596008,19393,5866,sweet banana
19/06/2021 08:19,418653,59875184,596,139876,25066952,45635,36916496,304012,70894,40138,11002341,1524,365,y19
19/06/2021 08:19,40877,62932812,626,142403,25725016,44605,39024262,316738,70847,40372,10833993,16864,4495,y19
19/06/2021 08:19,402596,53912855,536,132234,21705090,49132,30563412,298555,63727,36283,1045872,19112,6581,y18
19/06/2021 08:19,34182,47899324,477,14842,16372956,42357,2550416,282031,60769,34556,10188181,2052,8267,y18
19/06/2021 08:19,35303,3395327,338,137551,11986536,46634,20708814,300389,72853,38601,11032166,13814,3623,y12
19/06/2021 08:19,351137,15564634,155,141013,54653145,45165,9030128,31884,73789,35028,1136614,672,1929,y12
20/06/2021 08:06,386956,76106156,757,131249,29449766,49632,49308703,31201,68144,39051,10731202,17136,5131,Tequila
20/06/2021 08:06,395186,51982531,517,141318,20542770,4504,30907189,295556,65296,34378,10935297,11793,4367,Tequila
20/06/2021 08:06,554662,4537532,451,129127,25167948,50752,27082246,478114,7336,18263,11828616,1809,102,cgn16951
20/06/2021 08:06,528473,30840365,307,128601,16298309,5104,19325227,448797,74712,18563,12500979,-2878,-624,cgn16951
20/06/2021 08:06,536542,5447818,542,138091,29229844,46398,30482756,461158,76414,30376,11793461,4359,797,gpc020720
20/06/2021 08:06,516831,58786754,585,162272,30382834,38041,31298674,40626,73865,3944,11306048,10475,2372,gpc020720
20/06/2021 08:06,545926,53825082,536,141454,29384514,44986,3236023,450999,68888,35892,11252812,936,3466,gpc017640
20/06/2021 08:06,381635,47820715,476,122555,18250042,54681,29268125,24063,74086,36614,11544296,6734,1567,gpc017640
20/06/2021 08:06,355426,45866773,456,125396,16302228,52888,27727641,232507,73089,36912,11318538,932,2334,y24
20/06/2021 08:06,526796,49810926,496,146492,26240210,43048,28214098,418633,71886,36586,11295658,8994,2428,y24
20/06/2021 08:06,472786,35639375,355,133645,16849794,48438,22819129,288683,70962,36468,11247729,9546,2698,yolo wonder
20/06/2021 08:06,45904,16222481,161,142681,74467605,44495,9273282,305829,73263,40006,11222959,11961,2458,yolo wonder
20/06/2021 08:06,448976,53937277,537,149656,24216520,41927,29948184,293931,6819,39664,10646765,18925,5754,y19
20/06/2021 08:06,453542,6365934,633,152643,28872192,40928,34803203,380362,67763,3872,10635063,18155,5515,y19
20/06/2021 08:06,396243,63634496,633,133865,25214710,48332,36089102,293922,63294,35548,10444053,18191,6767,y18
20/06/2021 08:06,390807,53885445,536,129563,21058822,50517,31560105,320687,61782,35069,10344367,19482,7744,y18
20/06/2021 08:06,369221,29836713,297,135588,11016339,4752,17129041,322476,71082,34993,11323662,9058,3131,y12
20/06/2021 08:06,304474,17703117,176,145354,53901345,43469,8996991,271899,77316,37229,11698402,5712,607,y12
20/06/2021 08:13,379411,69266344,689,133766,26280422,4838,46388031,285799,67922,39074,10693494,18318,5562,Tequila
20/06/2021 08:13,380916,61152438,608,132861,23293928,4882,37930336,2897,70563,40874,10891099,16616,4673,Tequila
20/06/2021 08:13,55522,48495766,483,134294,26925800,48126,24244383,480314,74177,22296,11671561,396,1189,cgn16951
20/06/2021 08:13,5096,3550334,353,125431,18092488,52868,19941631,443667,76105,1879,11961929,86,-0.00001,cgn16951
20/06/2021 08:13,515058,39010926,388,134778,20092904,47898,23610426,45255,75254,29432,11550395,5673,1272,gpc020720
20/06/2021 08:13,518383,56661621,564,149243,29372424,42069,3444627,444224,73052,38961,11221249,1096,2709,gpc020720
20/06/2021 08:13,500864,45679254,455,14974,22879100,41898,26698137,435495,71255,37553,11226771,1022,3075,gpc017640
20/06/2021 08:13,365558,4854607,483,126738,17746392,52094,29922895,246975,72442,35342,11329181,8635,2147,gpc017640
20/06/2021 08:13,371004,47436254,472,127165,17599052,51848,29733695,249596,73089,37256,11359084,8997,2069,y24
20/06/2021 08:13,489194,44293828,441,138754,21668258,46111,27401303,40514,701,33783,11380791,7422,2345,y24
20/06/2021 08:13,464462,44525113,443,133915,20680220,48308,29604191,290351,723,36603,11473566,6866,2149,yolo wonder
20/06/2021 08:13,433378,27333602,272,139054,11845773,45983,17193072,271323,7092,38595,11034062,13582,351,yolo wonder
20/06/2021 08:13,303655,57350102,571,131119,17414618,49699,39494391,152999,68245,39568,10667714,18955,5585,sweet banana
20/06/2021 08:13,31649,59203008,589,12422,18737188,53612,40296965,165281,66719,38114,10585378,18669,5928,sweet banana
